resp_id,ques,alt,choice_id,segment,seat,trans,convert,price,choice,seat4,seat5,auto
42,5,3,4205,fun,5,auto,0,40,0,0,1,1
42,6,1,4206,fun,5,auto,1,30,1,0,1,1
42,6,2,4206,fun,2,auto,1,30,0,0,0,1
42,6,3,4206,fun,2,auto,0,40,0,0,0,1
42,7,1,4207,fun,4,manual,0,40,0,1,0,0
42,7,2,4207,fun,2,manual,1,40,0,0,0,0
42,7,3,4207,fun,2,manual,1,35,1,0,0,0
42,8,1,4208,fun,5,manual,0,35,0,0,1,0
42,8,2,4208,fun,2,auto,0,30,0,0,0,1
42,8,3,4208,fun,4,auto,0,30,1,1,0,1
42,9,1,4209,fun,4,auto,1,30,1,1,0,1
42,9,2,4209,fun,4,manual,0,35,0,1,0,0
42,9,3,4209,fun,4,manual,0,30,0,1,0,0
42,10,1,4210,fun,2,manual,0,30,0,0,0,0
42,10,2,4210,fun,4,manual,1,40,0,1,0,0
42,10,3,4210,fun,2,auto,1,35,1,0,0,1
43,1,1,4301,fun,5,auto,0,35,0,0,1,1
43,1,2,4301,fun,4,auto,0,30,1,1,0,1
43,1,3,4301,fun,2,auto,0,35,0,0,0,1
43,2,1,4302,fun,5,auto,0,30,1,0,1,1
43,2,2,4302,fun,2,manual,0,35,0,0,0,0
43,2,3,4302,fun,4,auto,1,30,0,1,0,1
43,3,1,4303,fun,2,manual,0,30,0,0,0,0
43,3,2,4303,fun,2,manual,0,40,0,0,0,0
43,3,3,4303,fun,5,manual,0,30,1,0,1,0
43,4,1,4304,fun,4,auto,1,35,0,1,0,1
43,4,2,4304,fun,4,auto,0,40,1,1,0,1
43,4,3,4304,fun,5,manual,0,35,0,0,1,0
43,5,1,4305,fun,2,auto,0,30,1,0,0,1
43,5,2,4305,fun,4,manual,0,40,0,1,0,0
43,5,3,4305,fun,2,manual,1,30,0,0,0,0
43,6,1,4306,fun,5,manual,0,40,0,0,1,0
43,6,2,4306,fun,4,manual,1,30,0,1,0,0
43,6,3,4306,fun,4,manual,0,30,1,1,0,0
43,7,1,4307,fun,5,auto,1,30,1,0,1,1
43,7,2,4307,fun,5,manual,1,35,0,0,1,0
43,7,3,4307,fun,5,manual,1,40,0,0,1,0
43,8,1,4308,fun,5,manual,1,30,0,0,1,0
43,8,2,4308,fun,2,manual,1,35,0,0,0,0
43,8,3,4308,fun,5,auto,1,35,1,0,1,1
43,9,1,4309,fun,5,auto,1,40,0,0,1,1
43,9,2,4309,fun,4,manual,1,35,1,1,0,0
43,9,3,4309,fun,4,auto,1,40,0,1,0,1
43,10,1,4310,fun,2,auto,0,40,0,0,0,1
43,10,2,4310,fun,2,manual,1,40,1,0,0,0
43,10,3,4310,fun,5,auto,0,40,0,0,1,1
44,1,1,4401,basic,5,auto,1,35,0,0,1,1
44,1,2,4401,basic,5,manual,0,35,0,0,1,0
44,1,3,4401,basic,5,auto,0,35,1,0,1,1
44,2,1,4402,basic,4,auto,1,40,0,1,0,1
44,2,2,4402,basic,5,auto,0,40,0,0,1,1
44,2,3,4402,basic,5,manual,1,35,1,0,1,0
44,3,1,4403,basic,4,auto,1,30,1,1,0,1
44,3,2,4403,basic,2,manual,0,40,0,0,0,0
44,3,3,4403,basic,2,manual,0,30,0,0,0,0
44,4,1,4404,basic,5,manual,0,30,1,0,1,0
44,4,2,4404,basic,4,auto,0,40,0,1,0,1
44,4,3,4404,basic,2,auto,0,30,0,0,0,1
44,5,1,4405,basic,4,manual,1,40,0,1,0,0
44,5,2,4405,basic,2,auto,0,40,0,0,0,1
44,5,3,4405,basic,2,auto,1,40,1,0,0,1
44,6,1,4406,basic,4,manual,0,35,0,1,0,0
44,6,2,4406,basic,2,manual,1,30,0,0,0,0
44,6,3,4406,basic,4,auto,1,35,1,1,0,1
44,7,1,4407,basic,2,manual,1,35,0,0,0,0
44,7,2,4407,basic,2,auto,1,30,1,0,0,1
44,7,3,4407,basic,4,auto,0,35,0,1,0,1
44,8,1,4408,basic,2,auto,0,35,1,0,0,1
44,8,2,4408,basic,5,manual,1,40,0,0,1,0
44,8,3,4408,basic,2,auto,1,35,0,0,0,1
44,9,1,4409,basic,5,manual,0,40,0,0,1,0
44,9,2,4409,basic,4,manual,1,30,0,1,0,0
44,9,3,4409,basic,5,manual,1,30,1,0,1,0
44,10,1,4410,basic,4,manual,0,40,0,1,0,0
44,10,2,4410,basic,5,auto,1,30,1,0,1,1
44,10,3,4410,basic,5,auto,1,40,0,0,1,1
45,1,1,4501,basic,4,manual,0,30,1,1,0,0
45,1,2,4501,basic,2,auto,0,35,0,0,0,1
45,1,3,4501,basic,2,manual,0,35,0,0,0,0
45,2,1,4502,basic,5,manual,0,40,0,0,1,0
45,2,2,4502,basic,5,auto,1,40,1,0,1,1
45,2,3,4502,basic,2,manual,0,30,0,0,0,0
45,3,1,4503,basic,5,manual,1,35,0,0,1,0
45,3,2,4503,basic,5,auto,1,30,1,0,1,1
45,3,3,4503,basic,2,manual,1,40,0,0,0,0
45,4,1,4504,basic,2,manual,0,40,0,0,0,0
45,4,2,4504,basic,5,auto,1,35,1,0,1,1
45,4,3,4504,basic,5,manual,1,40,0,0,1,0
45,5,1,4505,basic,4,manual,0,40,1,1,0,0
45,5,2,4505,basic,5,auto,0,30,0,0,1,1
45,5,3,4505,basic,5,manual,0,30,0,0,1,0
45,6,1,4506,basic,2,auto,1,30,0,0,0,1
45,6,2,4506,basic,4,auto,0,30,1,1,0,1
45,6,3,4506,basic,4,auto,0,40,0,1,0,1
45,7,1,4507,basic,5,auto,0,35,1,0,1,1
45,7,2,4507,basic,2,auto,1,35,0,0,0,1
45,7,3,4507,basic,4,auto,1,30,0,1,0,1
45,8,1,4508,basic,2,manual,1,30,0,0,0,0
45,8,2,4508,basic,4,auto,1,40,0,1,0,1
45,8,3,4508,basic,4,auto,1,35,1,1,0,1
45,9,1,4509,basic,4,manual,1,30,0,1,0,0
45,9,2,4509,basic,5,manual,0,35,0,0,1,0
45,9,3,4509,basic,5,manual,1,30,1,0,1,0
45,10,1,4510,basic,4,manual,1,40,0,1,0,0
45,10,2,4510,basic,2,manual,1,35,0,0,0,0
45,10,3,4510,basic,2,auto,1,40,1,0,0,1
46,1,1,4601,fun,4,auto,1,40,1,1,0,1
46,1,2,4601,fun,2,manual,1,35,0,0,0,0
46,1,3,4601,fun,4,auto,1,35,0,1,0,1
46,2,1,4602,fun,4,manual,1,30,0,1,0,0
46,2,2,4602,fun,2,manual,0,40,1,0,0,0
46,2,3,4602,fun,4,auto,0,35,0,1,0,1
46,3,1,4603,fun,5,manual,0,35,0,0,1,0
46,3,2,4603,fun,2,manual,0,30,1,0,0,0
46,3,3,4603,fun,5,manual,0,40,0,0,1,0
46,4,1,4604,fun,5,manual,1,40,1,0,1,0
46,4,2,4604,fun,2,manual,0,35,0,0,0,0
46,4,3,4604,fun,4,manual,1,35,0,1,0,0
46,5,1,4605,fun,4,auto,0,40,0,1,0,1
46,5,2,4605,fun,2,auto,0,30,1,0,0,1
46,5,3,4605,fun,5,manual,1,35,0,0,1,0
46,6,1,4606,fun,5,auto,1,40,0,0,1,1
46,6,2,4606,fun,2,auto,1,30,1,0,0,1
46,6,3,4606,fun,4,manual,0,35,0,1,0,0
46,7,1,4607,fun,2,auto,0,35,0,0,0,1
46,7,2,4607,fun,2,auto,1,40,0,0,0,1
46,7,3,4607,fun,5,auto,1,30,1,0,1,1
46,8,1,4608,fun,5,auto,0,30,1,0,1,1
46,8,2,4608,fun,2,auto,0,40,0,0,0,1
46,8,3,4608,fun,2,manual,1,40,0,0,0,0
46,9,1,4609,fun,2,auto,1,35,1,0,0,1
46,9,2,4609,fun,5,auto,0,35,0,0,1,1
46,9,3,4609,fun,2,manual,1,30,0,0,0,0
46,10,1,4610,fun,4,manual,0,40,1,1,0,0
46,10,2,4610,fun,4,manual,1,40,0,1,0,0
46,10,3,4610,fun,5,manual,0,30,0,0,1,0
47,1,1,4701,fun,2,auto,1,40,0,0,0,1
47,1,2,4701,fun,2,auto,1,35,0,0,0,1
47,1,3,4701,fun,2,auto,0,30,1,0,0,1
47,2,1,4702,fun,5,auto,0,35,0,0,1,1
47,2,2,4702,fun,4,auto,0,30,1,1,0,1
47,2,3,4702,fun,2,auto,1,30,0,0,0,1
47,3,1,4703,fun,5,auto,1,40,1,0,1,1
47,3,2,4703,fun,4,manual,0,35,0,1,0,0
47,3,3,4703,fun,5,manual,0,40,0,0,1,0
47,4,1,4704,fun,4,manual,1,40,0,1,0,0
47,4,2,4704,fun,5,auto,1,30,1,0,1,1
47,4,3,4704,fun,4,manual,1,35,0,1,0,0
47,5,1,4705,fun,2,manual,1,30,0,0,0,0
47,5,2,4705,fun,2,auto,0,35,1,0,0,1
47,5,3,4705,fun,2,auto,0,40,0,0,0,1
47,6,1,4706,fun,2,manual,0,30,1,0,0,0
47,6,2,4706,fun,2,manual,1,40,0,0,0,0
47,6,3,4706,fun,4,auto,1,40,0,1,0,1
47,7,1,4707,fun,5,manual,0,35,1,0,1,0
47,7,2,4707,fun,4,manual,1,30,0,1,0,0
47,7,3,4707,fun,2,manual,1,35,0,0,0,0
47,8,1,4708,fun,5,manual,0,30,0,0,1,0
47,8,2,4708,fun,4,manual,0,40,0,1,0,0
47,8,3,4708,fun,4,auto,1,35,1,1,0,1
47,9,1,4709,fun,2,manual,0,35,0,0,0,0
47,9,2,4709,fun,4,auto,0,35,0,1,0,1
47,9,3,4709,fun,4,auto,1,30,1,1,0,1
47,10,1,4710,fun,2,manual,0,40,0,0,0,0
47,10,2,4710,fun,4,manual,0,30,0,1,0,0
47,10,3,4710,fun,5,manual,1,35,1,0,1,0
48,1,1,4801,basic,4,manual,1,40,0,1,0,0
48,1,2,4801,basic,2,manual,1,35,0,0,0,0
48,1,3,4801,basic,2,auto,0,35,1,0,0,1
48,2,1,4802,basic,5,auto,0,30,1,0,1,1
48,2,2,4802,basic,5,auto,1,40,0,0,1,1
48,2,3,4802,basic,4,manual,1,30,0,1,0,0
48,3,1,4803,basic,2,auto,1,30,0,0,0,1
48,3,2,4803,basic,2,auto,0,30,1,0,0,1
48,3,3,4803,basic,4,manual,0,40,0,1,0,0
48,4,1,4804,basic,2,auto,1,40,0,0,0,1
48,4,2,4804,basic,5,manual,1,30,1,0,1,0
48,4,3,4804,basic,5,auto,1,35,0,0,1,1
48,5,1,4805,basic,4,manual,1,35,1,1,0,0
48,5,2,4805,basic,4,auto,0,35,0,1,0,1
48,5,3,4805,basic,4,auto,0,40,0,1,0,1
48,6,1,4806,basic,5,manual,0,35,0,0,1,0
48,6,2,4806,basic,4,manual,0,30,1,1,0,0
48,6,3,4806,basic,5,manual,0,40,0,0,1,0
48,7,1,4807,basic,2,auto,0,40,0,0,0,1
48,7,2,4807,basic,4,auto,0,30,1,1,0,1
48,7,3,4807,basic,2,manual,1,40,0,0,0,0
48,8,1,4808,basic,2,manual,0,30,0,0,0,0
48,8,2,4808,basic,5,manual,1,35,0,0,1,0
48,8,3,4808,basic,5,manual,0,30,1,0,1,0
48,9,1,4809,basic,4,auto,1,30,0,1,0,1
48,9,2,4809,basic,4,manual,0,35,0,1,0,0
48,9,3,4809,basic,5,auto,0,35,1,0,1,1
48,10,1,4810,basic,2,manual,1,30,0,0,0,0
48,10,2,4810,basic,5,manual,1,40,0,0,1,0
48,10,3,4810,basic,4,auto,1,35,1,1,0,1
49,1,1,4901,basic,5,manual,0,30,0,0,1,0
49,1,2,4901,basic,2,auto,1,35,1,0,0,1
49,1,3,4901,basic,4,manual,1,35,0,1,0,0
49,2,1,4902,basic,5,auto,1,40,0,0,1,1
49,2,2,4902,basic,5,manual,0,35,1,0,1,0
49,2,3,4902,basic,4,auto,1,40,0,1,0,1
49,3,1,4903,basic,2,auto,0,40,0,0,0,1
49,3,2,4903,basic,4,auto,1,35,1,1,0,1
49,3,3,4903,basic,5,auto,0,40,0,0,1,1
49,4,1,4904,basic,2,auto,0,30,1,0,0,1
49,4,2,4904,basic,5,manual,0,40,0,0,1,0
49,4,3,4904,basic,2,auto,1,40,0,0,0,1
49,5,1,4905,basic,4,manual,0,40,0,1,0,0
49,5,2,4905,basic,2,manual,1,35,1,0,0,0
49,5,3,4905,basic,5,manual,1,40,0,0,1,0
49,6,1,4906,basic,5,auto,1,35,0,0,1,1
49,6,2,4906,basic,4,manual,1,40,0,1,0,0
49,6,3,4906,basic,4,auto,0,35,1,1,0,1
49,7,1,4907,basic,5,auto,1,30,0,0,1,1
49,7,2,4907,basic,4,manual,1,30,0,1,0,0
49,7,3,4907,basic,5,manual,1,30,1,0,1,0
49,8,1,4908,basic,4,manual,0,30,0,1,0,0
49,8,2,4908,basic,4,auto,1,30,1,1,0,1
49,8,3,4908,basic,2,manual,0,35,0,0,0,0
49,9,1,4909,basic,2,auto,1,30,0,0,0,1
49,9,2,4909,basic,5,auto,0,30,0,0,1,1
49,9,3,4909,basic,4,auto,0,30,1,1,0,1
49,10,1,4910,basic,4,manual,0,35,0,1,0,0
49,10,2,4910,basic,2,manual,1,30,1,0,0,0
49,10,3,4910,basic,2,manual,0,40,0,0,0,0
50,1,1,5001,fun,5,manual,1,35,0,0,1,0
50,1,2,5001,fun,4,manual,1,30,0,1,0,0
50,1,3,5001,fun,4,auto,1,30,1,1,0,1
50,2,1,5002,fun,2,auto,0,35,0,0,0,1
50,2,2,5002,fun,2,manual,0,30,0,0,0,0
50,2,3,5002,fun,5,auto,1,35,1,0,1,1
50,3,1,5003,fun,4,auto,0,35,0,1,0,1
50,3,2,5003,fun,2,auto,0,30,0,0,0,1
50,3,3,5003,fun,5,manual,1,30,1,0,1,0
50,4,1,5004,fun,5,auto,0,40,1,0,1,1
50,4,2,5004,fun,5,manual,1,40,0,0,1,0
50,4,3,5004,fun,4,manual,1,40,0,1,0,0
50,5,1,5005,fun,4,manual,1,35,0,1,0,0
50,5,2,5005,fun,2,manual,1,40,1,0,0,0
50,5,3,5005,fun,2,manual,0,35,0,0,0,0
50,6,1,5006,fun,2,manual,1,35,0,0,0,0
50,6,2,5006,fun,4,manual,0,40,0,1,0,0
50,6,3,5006,fun,5,auto,0,35,1,0,1,1
50,7,1,5007,fun,4,auto,0,40,0,1,0,1
50,7,2,5007,fun,4,auto,1,35,0,1,0,1
50,7,3,5007,fun,5,auto,0,30,1,0,1,1
50,8,1,5008,fun,5,auto,1,40,1,0,1,1
50,8,2,5008,fun,5,manual,0,30,0,0,1,0
50,8,3,5008,fun,4,manual,0,35,0,1,0,0
50,9,1,5009,fun,5,auto,1,30,1,0,1,1
50,9,2,5009,fun,4,manual,0,30,0,1,0,0
50,9,3,5009,fun,2,auto,1,30,0,0,0,1
50,10,1,5010,fun,4,auto,0,30,1,1,0,1
50,10,2,5010,fun,2,manual,1,30,0,0,0,0
50,10,3,5010,fun,2,manual,0,40,0,0,0,0
51,1,1,5101,fun,2,auto,1,35,0,0,0,1
51,1,2,5101,fun,4,manual,0,40,0,1,0,0
51,1,3,5101,fun,4,auto,1,30,1,1,0,1
51,2,1,5102,fun,2,manual,0,35,0,0,0,0
51,2,2,5102,fun,4,auto,0,30,0,1,0,1
51,2,3,5102,fun,2,auto,1,30,1,0,0,1
51,3,1,5103,fun,2,manual,0,40,0,0,0,0
51,3,2,5103,fun,5,manual,1,40,1,0,1,0
51,3,3,5103,fun,5,manual,0,40,0,0,1,0
51,4,1,5104,fun,4,manual,0,30,0,1,0,0
51,4,2,5104,fun,5,manual,1,30,0,0,1,0
51,4,3,5104,fun,4,manual,1,35,1,1,0,0
51,5,1,5105,fun,4,manual,0,35,0,1,0,0
51,5,2,5105,fun,2,auto,0,40,0,0,0,1
51,5,3,5105,fun,4,auto,0,40,1,1,0,1
51,6,1,5106,fun,5,auto,1,35,1,0,1,1
51,6,2,5106,fun,2,auto,1,40,0,0,0,1
51,6,3,5106,fun,5,manual,0,35,0,0,1,0
51,7,1,5107,fun,4,auto,1,35,1,1,0,1
51,7,2,5107,fun,2,manual,0,30,0,0,0,0
51,7,3,5107,fun,5,manual,0,30,0,0,1,0
51,8,1,5108,fun,2,auto,0,30,0,0,0,1
51,8,2,5108,fun,2,auto,0,35,1,0,0,1
51,8,3,5108,fun,4,manual,1,30,0,1,0,0
51,9,1,5109,fun,2,manual,1,40,0,0,0,0
51,9,2,5109,fun,4,auto,1,40,0,1,0,1
51,9,3,5109,fun,2,manual,1,30,1,0,0,0
51,10,1,5110,fun,5,auto,0,35,0,0,1,1
51,10,2,5110,fun,4,auto,0,35,0,1,0,1
51,10,3,5110,fun,5,manual,1,35,1,0,1,0
52,1,1,5201,basic,5,manual,1,40,0,0,1,0
52,1,2,5201,basic,5,auto,0,40,1,0,1,1
52,1,3,5201,basic,2,manual,0,30,0,0,0,0
52,2,1,5202,basic,2,manual,0,40,0,0,0,0
52,2,2,5202,basic,2,auto,1,30,1,0,0,1
52,2,3,5202,basic,5,manual,0,30,0,0,1,0
52,3,1,5203,basic,5,auto,0,30,1,0,1,1
52,3,2,5203,basic,4,manual,1,40,0,1,0,0
52,3,3,5203,basic,4,manual,0,40,0,1,0,0
52,4,1,5204,basic,5,auto,1,40,1,0,1,1
52,4,2,5204,basic,4,manual,1,35,0,1,0,0
52,4,3,5204,basic,2,manual,1,35,0,0,0,0
52,5,1,5205,basic,4,auto,1,35,0,1,0,1
52,5,2,5205,basic,4,auto,0,40,1,1,0,1
52,5,3,5205,basic,4,manual,1,30,0,1,0,0
52,6,1,5206,basic,4,auto,1,40,1,1,0,1
52,6,2,5206,basic,4,manual,0,30,0,1,0,0
52,6,3,5206,basic,5,manual,0,35,0,0,1,0
52,7,1,5207,basic,2,manual,0,35,0,0,0,0
52,7,2,5207,basic,2,auto,0,35,1,0,0,1
52,7,3,5207,basic,5,auto,1,30,0,0,1,1
52,8,1,5208,basic,2,manual,1,30,0,0,0,0
52,8,2,5208,basic,2,auto,1,35,0,0,0,1
52,8,3,5208,basic,4,auto,1,30,1,1,0,1
52,9,1,5209,basic,5,manual,1,30,0,0,1,0
52,9,2,5209,basic,2,auto,1,40,0,0,0,1
52,9,3,5209,basic,5,auto,1,35,1,0,1,1
52,10,1,5210,basic,4,manual,0,35,0,1,0,0
52,10,2,5210,basic,4,auto,0,35,0,1,0,1
52,10,3,5210,basic,4,auto,0,30,1,1,0,1
53,1,1,5301,fun,2,manual,0,35,1,0,0,0
53,1,2,5301,fun,2,manual,0,30,0,0,0,0
53,1,3,5301,fun,5,auto,0,40,0,0,1,1
53,2,1,5302,fun,5,auto,1,30,0,0,1,1
53,2,2,5302,fun,5,auto,0,30,0,0,1,1
53,2,3,5302,fun,4,auto,1,35,1,1,0,1
53,3,1,5303,fun,2,auto,1,40,1,0,0,1
53,3,2,5303,fun,4,manual,0,30,0,1,0,0
53,3,3,5303,fun,2,manual,1,30,0,0,0,0
53,4,1,5304,fun,4,auto,1,30,1,1,0,1
53,4,2,5304,fun,4,manual,1,30,0,1,0,0
53,4,3,5304,fun,5,auto,0,35,0,0,1,1
53,5,1,5305,fun,4,manual,0,40,1,1,0,0
53,5,2,5305,fun,4,manual,1,35,0,1,0,0
53,5,3,5305,fun,2,auto,0,40,0,0,0,1
53,6,1,5306,fun,2,auto,0,30,1,0,0,1
53,6,2,5306,fun,5,manual,0,35,0,0,1,0
53,6,3,5306,fun,5,auto,1,35,0,0,1,1
53,7,1,5307,fun,2,manual,0,40,0,0,0,0
53,7,2,5307,fun,5,manual,1,40,0,0,1,0
53,7,3,5307,fun,4,auto,1,40,1,1,0,1
53,8,1,5308,fun,4,auto,0,35,0,1,0,1
53,8,2,5308,fun,5,manual,1,35,1,0,1,0
53,8,3,5308,fun,4,manual,0,35,0,1,0,0
53,9,1,5309,fun,2,manual,1,35,0,0,0,0
53,9,2,5309,fun,2,auto,1,30,1,0,0,1
53,9,3,5309,fun,2,auto,1,35,0,0,0,1
53,10,1,5310,fun,4,manual,1,40,0,1,0,0
53,10,2,5310,fun,2,manual,1,40,0,0,0,0
53,10,3,5310,fun,5,auto,1,40,1,0,1,1
54,1,1,5401,racer,4,auto,1,40,0,1,0,1
54,1,2,5401,racer,4,manual,0,35,1,1,0,0
54,1,3,5401,racer,4,manual,1,35,0,1,0,0
54,2,1,5402,racer,2,auto,0,40,0,0,0,1
54,2,2,5402,racer,5,auto,0,40,0,0,1,1
54,2,3,5402,racer,4,auto,0,40,1,1,0,1
54,3,1,5403,racer,5,auto,1,35,0,0,1,1
54,3,2,5403,racer,5,auto,1,30,0,0,1,1
54,3,3,5403,racer,5,manual,0,40,1,0,1,0
54,4,1,5404,racer,4,manual,1,40,0,1,0,0
54,4,2,5404,racer,2,auto,1,40,0,0,0,1
54,4,3,5404,racer,2,manual,0,30,1,0,0,0
54,5,1,5405,racer,4,manual,0,40,0,1,0,0
54,5,2,5405,racer,4,auto,1,35,0,1,0,1
54,5,3,5405,racer,4,manual,0,30,1,1,0,0
54,6,1,5406,racer,2,manual,0,40,1,0,0,0
54,6,2,5406,racer,5,auto,1,40,0,0,1,1
54,6,3,5406,racer,4,manual,1,30,0,1,0,0
54,7,1,5407,racer,4,auto,1,30,1,1,0,1
54,7,2,5407,racer,5,manual,1,40,0,0,1,0
54,7,3,5407,racer,2,manual,1,30,0,0,0,0
54,8,1,5408,racer,5,manual,1,35,0,0,1,0
54,8,2,5408,racer,5,manual,0,30,1,0,1,0
54,8,3,5408,racer,2,auto,0,30,0,0,0,1
54,9,1,5409,racer,2,auto,0,35,1,0,0,1
54,9,2,5409,racer,4,auto,0,35,0,1,0,1
54,9,3,5409,racer,5,auto,0,35,0,0,1,1
54,10,1,5410,racer,2,auto,1,35,0,0,0,1
54,10,2,5410,racer,2,manual,1,40,0,0,0,0
54,10,3,5410,racer,5,auto,0,30,1,0,1,1
55,1,1,5501,basic,2,auto,0,40,0,0,0,1
55,1,2,5501,basic,2,auto,1,40,1,0,0,1
55,1,3,5501,basic,4,manual,1,40,0,1,0,0
55,2,1,5502,basic,5,manual,1,30,1,0,1,0
55,2,2,5502,basic,5,manual,1,40,0,0,1,0
55,2,3,5502,basic,4,auto,0,30,0,1,0,1
55,3,1,5503,basic,5,auto,1,30,1,0,1,1
55,3,2,5503,basic,4,auto,1,35,0,1,0,1
55,3,3,5503,basic,5,manual,0,40,0,0,1,0
55,4,1,5504,basic,5,manual,1,35,0,0,1,0
55,4,2,5504,basic,5,auto,1,40,1,0,1,1
55,4,3,5504,basic,4,manual,1,35,0,1,0,0
55,5,1,5505,basic,2,manual,1,40,0,0,0,0
55,5,2,5505,basic,2,manual,1,35,0,0,0,0
55,5,3,5505,basic,5,manual,0,30,1,0,1,0
55,6,1,5506,basic,4,auto,1,30,0,1,0,1
55,6,2,5506,basic,4,manual,1,30,0,1,0,0
55,6,3,5506,basic,4,auto,0,35,1,1,0,1
55,7,1,5507,basic,4,manual,0,35,0,1,0,0
55,7,2,5507,basic,5,manual,0,35,0,0,1,0
55,7,3,5507,basic,2,manual,1,30,1,0,0,0
55,8,1,5508,basic,4,auto,1,40,1,1,0,1
55,8,2,5508,basic,5,auto,0,40,0,0,1,1
55,8,3,5508,basic,2,manual,0,35,0,0,0,0
55,9,1,5509,basic,4,manual,0,30,0,1,0,0
55,9,2,5509,basic,2,auto,0,30,1,0,0,1
55,9,3,5509,basic,5,auto,1,35,0,0,1,1
55,10,1,5510,basic,2,auto,1,35,0,0,0,1
55,10,2,5510,basic,2,auto,1,30,1,0,0,1
55,10,3,5510,basic,4,manual,0,40,0,1,0,0
56,1,1,5601,basic,2,auto,0,30,1,0,0,1
56,1,2,5601,basic,4,auto,0,30,0,1,0,1
56,1,3,5601,basic,5,auto,1,40,0,0,1,1
56,2,1,5602,basic,2,auto,1,40,1,0,0,1
56,2,2,5602,basic,2,manual,1,30,0,0,0,0
56,2,3,5602,basic,4,auto,1,35,0,1,0,1
56,3,1,5603,basic,4,manual,1,35,0,1,0,0
56,3,2,5603,basic,5,manual,1,30,1,0,1,0
56,3,3,5603,basic,5,manual,0,30,0,0,1,0
56,4,1,5604,basic,2,manual,0,40,0,0,0,0
56,4,2,5604,basic,2,auto,0,40,1,0,0,1
56,4,3,5604,basic,4,manual,0,35,0,1,0,0
56,5,1,5605,basic,5,auto,0,30,1,0,1,1
56,5,2,5605,basic,2,manual,1,40,0,0,0,0
56,5,3,5605,basic,4,auto,1,30,0,1,0,1
56,6,1,5606,basic,4,manual,1,30,0,1,0,0
56,6,2,5606,basic,4,manual,0,30,0,1,0,0
56,6,3,5606,basic,2,manual,1,35,1,0,0,0
56,7,1,5607,basic,4,auto,1,40,0,1,0,1
56,7,2,5607,basic,2,auto,0,35,0,0,0,1
56,7,3,5607,basic,2,auto,1,35,1,0,0,1
56,8,1,5608,basic,5,auto,0,35,0,0,1,1
56,8,2,5608,basic,2,auto,1,30,1,0,0,1
56,8,3,5608,basic,4,manual,0,40,0,1,0,0
56,9,1,5609,basic,4,auto,0,35,0,1,0,1
56,9,2,5609,basic,2,manual,0,30,1,0,0,0
56,9,3,5609,basic,4,manual,1,40,0,1,0,0
56,10,1,5610,basic,5,manual,0,40,0,0,1,0
56,10,2,5610,basic,4,auto,0,40,0,1,0,1
56,10,3,5610,basic,5,auto,0,40,1,0,1,1
57,1,1,5701,basic,5,auto,1,35,0,0,1,1
57,1,2,5701,basic,4,manual,0,30,1,1,0,0
57,1,3,5701,basic,4,manual,1,40,0,1,0,0
57,2,1,5702,basic,5,auto,1,40,0,0,1,1
57,2,2,5702,basic,5,manual,0,35,0,0,1,0
57,2,3,5702,basic,5,auto,1,30,1,0,1,1
57,3,1,5703,basic,2,auto,1,35,0,0,0,1
57,3,2,5703,basic,5,auto,0,35,1,0,1,1
57,3,3,5703,basic,4,manual,1,30,0,1,0,0
57,4,1,5704,basic,2,manual,1,40,0,0,0,0
57,4,2,5704,basic,5,manual,1,35,1,0,1,0
57,4,3,5704,basic,2,manual,1,30,0,0,0,0
57,5,1,5705,basic,4,manual,0,40,0,1,0,0
57,5,2,5705,basic,2,manual,0,40,0,0,0,0
57,5,3,5705,basic,4,auto,0,35,1,1,0,1
57,6,1,5706,basic,2,auto,0,40,0,0,0,1
57,6,2,5706,basic,5,manual,1,30,1,0,1,0
57,6,3,5706,basic,4,auto,1,40,0,1,0,1
57,7,1,5707,basic,5,manual,1,40,0,0,1,0
57,7,2,5707,basic,5,auto,0,40,1,0,1,1
57,7,3,5707,basic,5,manual,0,30,0,0,1,0
57,8,1,5708,basic,2,manual,1,35,0,0,0,0
57,8,2,5708,basic,2,auto,0,35,0,0,0,1
57,8,3,5708,basic,5,auto,0,30,1,0,1,1
57,9,1,5709,basic,4,manual,1,35,0,1,0,0
57,9,2,5709,basic,2,auto,1,40,0,0,0,1
57,9,3,5709,basic,2,auto,0,30,1,0,0,1
57,10,1,5710,basic,2,manual,0,35,0,0,0,0
57,10,2,5710,basic,5,manual,0,40,1,0,1,0
57,10,3,5710,basic,4,auto,0,40,0,1,0,1
58,1,1,5801,fun,4,auto,1,40,1,1,0,1
58,1,2,5801,fun,2,auto,0,40,0,0,0,1
58,1,3,5801,fun,4,auto,0,40,0,1,0,1
58,2,1,5802,fun,5,auto,1,35,1,0,1,1
58,2,2,5802,fun,4,manual,1,35,0,1,0,0
58,2,3,5802,fun,5,auto,1,40,0,0,1,1
58,3,1,5803,fun,2,auto,1,40,0,0,0,1
58,3,2,5803,fun,5,manual,0,40,0,0,1,0
58,3,3,5803,fun,4,auto,1,35,1,1,0,1
58,4,1,5804,fun,2,manual,1,40,0,0,0,0
58,4,2,5804,fun,5,manual,0,35,1,0,1,0
58,4,3,5804,fun,4,manual,0,35,0,1,0,0
58,5,1,5805,fun,5,auto,0,40,0,0,1,1
58,5,2,5805,fun,2,manual,0,40,0,0,0,0
58,5,3,5805,fun,4,manual,1,30,1,1,0,0
